UserID,BookTitle,Genre,Author,BorrowedBooks,PublicationYear
U0071,Blockchain Revolution,Technology,Author_1,3,2006
U0139,Business Strategy,Business,Author_13,9,2002
U0733,Modern Art,Art,Author_1,18,2017
U0411,Big Data Analytics,Education,Author_30,16,1991
U0575,Data Science with Python,Education,Author_6,8,2013
U0644,Web Development Mastery,Technology,Author_48,16,1987
U0375,Data Science with Python,Education,Author_35,17,2015
U0337,Love Stories,Romance,Author_49,2,1987
U0528,Big Data Analytics,education,Author_3,16,2008
U0468,Big Data Analytics,Education,Author_9,20,2012
U0276,Romantic Tales,romance,Author_43,10,1997
U0166,Blockchain Revolution,Technology,Author_20,11,1997
U0789,Python Basics,Education,Author_45,9,2018
U0272,Machine Learning Guide,Education,Author_47,15,1980
U0569,Creative Writing,Art,Author_27,13,2017
U0886,Deep Learning Fundamentals,Education,Author_27,1,2012
U0933,Romantic Tales,Romance,Author_43,15,2016
U0128,History of India,history,Author_23,8,2020
U0459,Advanced Statistics,Education,Author_23,17,1992
U0669,Big Data Analytics,Education,Author_6,14,2007
U0137,Data Science 1,Education,Author_27,6,1984
U0301,Quantum Computing,Science,Author_33,12,1980
U0200,Advanced Statistics,Education,Author_22,6,1992
U0579,Ethics in AI,Technology,Author_1,6,1982
U0192,Quantum Computing,Science,Author_41,7,2012
U0409,Advanced Statistics,Education,Author_31,20,1987
U0331,BLOCKCHAIN REVOLUTION,Technology,Author_14,17,2005
U0562,Cooking Made Easy,Cooking,Author_2,14,2000
U0895,Web Development Mastery,Technology,Author_27,2,2025
U0698,History of India,History,Author_15,20,2015
U0576,Space Exploration,Science,Author_23,6,1999
U0754,Python Basics,Education,Author_32,18,2013
U0879,Creative Writing,Art,Author_12,14,2006
U0837,Creative Writing,Art,Author_40,18,2008
U0552,Modern Art,Art,Author_28,6,2010
U0896,Machine Learning Guide,Education,Author_46,11,2010
U0511,Creative Writing,Art,Author_22,7,2014
U0313,Python Basics,Education,Author_37,8,1989
U0794,Creative Writing,,Author_20,12,2003
U0645,Blockchain Revolution,Technology,Author_2,6,2018
U0603,Ethics in AI,Technology,Author_33,13,1998
U0191,Climate Change Facts,Science,Author_29,11,2014
U0154,Startup Growth,Business,Author_29,2,2025
U0058,Blockchain Revolution,Technology,Author_29,5,2006
U0815,Machine Learning Guide,Education,Author_8,10,2012
U0881,Machine Learning Guide,Education,Author_5,5,2007
U0346,History of India,history,Author_36,3,1997
U0593,Climate Change Facts,Science,Author_12,4,2009
U0404,Python Basics,Education,Author_8,6,2007
U0021,Quantum Computing,Science,Author_50,12,1981
U0490,World War II,History,Author_5,4,1992
U0496,Machine Learning Guide,Education,Author_37,7,1982
U0934,Blockchain Revolution,Technology,Author_11,10,1989
U0992,Modern Art,Art,Author_1,18,2015
U0606,Big Data Analytics,Education,Author_10,20,2023
U0950,Ethics in AI,Technology,Author_7,9,2003
U0805,Python Basics,Education,Author_3,1,2013
U0062,Web Development Mastery,Technology,Author_49,11,2000
U0792,Machine Learning Guide,Education,Author_19,20,1985
U0625,Space Exploration,Science,Author_28,13,1995
U0257,Love Stories,Romance,Author_36,8,2014
U0972,ROMANTIC TALES,Romance,Author_11,1,2010
U0491,Creative Writing,Art,Author_35,2,1993
U0013,Cooking Made Easy,Cooking,Author_18,20,1985
U0949,Deep Learning Fundamentals,Education,Author_48,4,1990
U0161,World War II,History,Author_17,8,1980
U0797,Love Stories,Romance,Author_40,1,1987
U0929,Love Stories,Romance,Author_38,12,2012
U0059,Love Stories,Romance,Author_10,11,2021
U0947,Space Exploration,Science,Author_2,20,2000
U0492,Advanced Statistics,Education,Author_38,17,2022
U0404,Web Development Mastery,Technology,Author_48,3,2024
U0317,Machine Learning Guide,Education,Author_27,2,2012
U0183,Startup Growth,Business,Author_36,1,2017
U0043,Creative Writing,Art,Author_12,11,2007
U0693,Machine Learning Guide,Education,Author_36,2,2025
U0467,Machine Learning Guide,Education,Author_34,19,2005
U0640,Python Basics,Education,Author_45,20,2004
U0272,Data Science with Python,Education,Author_40,2,2000
U0672,Creative Writing,Art,Author_14,14,1998
U0711,Big Data Analytics,Education,Author_49,2,1994
U0497,Deep Learning Fundamentals,Education,Author_25,9,1990
U0544,Ethics in AI,Technology,Author_45,17,1988
U0051,Business Strategy,Business,Author_10,16,1985
U0217,Data Science with Python,Education,Author_26,9,1990
U0494,Advanced Statistics,Education,Author_1,3,2007
U0511,Data Science with Python,Education,Author_19,12,2025
U0017,Deep Learning Fundamentals,Education,Author_2,16,2016
U0160,Startup Growth,Business,Author_19,12,1982
U0064,Artificial Intelligence 101,Education,Author_26,17,1986
U0677,Deep Learning Fundamentals,Education,Author_9,10,2001
U0896,Artificial Intelligence 101,Education,Author_7,16,1990
U0606,Cooking Made Easy,Cooking,Author_19,6,2005
U0293,Big Data Analytics,Education,Author_23,17,1986
U0601,Python Basics,Education,Author_1,17,1987
U0272,Ethics in AI,Technology,Author_35,10,1990
U0623,Blockchain Revolution,Technology,Author_47,10,1994
U0093,Romantic Tales,Romance,Author_3,12,1984
U0879,Advanced Statistics,Education,Author_37,16,1994
U0217,Data Science 1,Education,Author_4,4,1987
U0720,Ethics in AI,Technology,Author_39,11,1999
U0947,Romantic Tales,Romance,Author_15,10,2018
U0046,Cooking Made Easy,Cooking,Author_27,10,2019
U0821,Machine Learning Guide,Education,Author_31,19,2015
U0926,Ethics in AI,Technology,Author_3,15,1994
U0657,History of India,History,Author_11,15,2007
U0836,Creative Writing,Art,Author_33,16,2015
U0792,Modern Art,Art,Author_45,8,1986
U0792,Machine Learning Guide,Education,Author_21,13,2006
U0514,Blockchain Revolution,Technology,Author_24,4,1997
U0358,Data Science with Python,Education,Author_18,11,1981
U0077,Deep Learning Fundamentals,Education,Author_34,12,1982
U0413,Climate Change Facts,Science,Author_50,12,1982
U0520,Climate Change Facts,Science,Author_28,2,1995
U0826,Deep Learning Fundamentals,Education,Author_5,4,1985
U0605,Startup Growth,Business,Author_21,19,1980
U0514,History of India,History,Author_37,13,1995
U0516,Machine Learning Guide,Education,Author_32,12,1992
U0596,Creative Writing,Art,Author_20,9,1988
U0924,World War II,History,Author_11,3,2025
U0724,MODERN ART,Art,Author_30,6,1999
U0973,Creative Writing,Art,Author_25,12,1994
U0663,Ethics in AI,Technology,Author_26,5,2025
U0812,,Science,Author_32,4,2017
U0017,Python Basics,Education,Author_17,2,2006
U0917,Romantic Tales,,Author_27,11,1998
U0337,Space Exploration,Science,Author_42,20,2003
U0675,Climate Change Facts,Science,Author_45,13,1994
U0539,Love Stories,Romance,Author_22,13,2017
U0514,Startup Growth,Business,Author_41,13,2001
U0725,Meditation for Beginners,Self-Help,Author_32,5,2015
U0509,Deep Learning Fundamentals,Education,Author_9,12,1986
U0553,Ethics in AI,Technology,Author_41,10,2000
U0549,Advanced Statistics,Education,Author_13,19,2017
U0866,Data Science 1,Education,Author_43,1,1992
U0408,Deep Learning Fundamentals,Education,Author_3,8,2021
U0615,World War II,History,Author_27,13,1997
U0485,Business Strategy,business,Author_50,11,2014
U0249,Blockchain Revolution,Technology,Author_32,13,2002
U0763,Creative Writing,Art,Author_49,20,2014
U0863,Python Basics,Education,Author_40,1,1998
U0303,Python Basics,Education,Author_49,16,2002
U0650,Creative Writing,Art,Author_5,11,2023
U0918,Modern Art,Art,Author_35,16,1993
U0415,History of India,History,Author_7,11,2021
U0792,Space Exploration,Science,Author_47,18,2023
U0122,Meditation for Beginners,Self-Help,Author_30,1,2002
U0976,Startup Growth,Business,Author_1,3,2024
U0061,Web Development Mastery,Technology,Author_19,16,1992
U0704,Modern Art,Art,Author_1,3,2010
U0613,Machine Learning Guide,education,Author_38,11,2019
U0608,History of India,History,Author_31,20,1989
U0065,World War II,History,Author_37,17,2013
U0032,,Education,Author_46,1,2008
U0405,Meditation for Beginners,Self-Help,Author_26,8,2022
U0884,Creative Writing,Art,Author_36,6,2000
U0578,Cooking Made Easy,Cooking,Author_41,16,2000
U0689,Business Strategy,Business,Author_44,19,2023
U0883,,Self-Help,Author_14,20,2013
U0786,Machine Learning Guide,Education,Author_16,1,1998
U0483,Ethics in AI,Technology,Author_28,1,2025
U0630,Business Strategy,Business,Author_18,7,2019
U0618,Python Basics,Education,Author_40,17,1987
U0666,History of India,History,Author_46,10,1994
U0041,Artificial Intelligence 101,Education,Author_16,16,2012
U0236,Ethics in AI,Technology,Author_21,10,2009
U0990,SPACE EXPLORATION,Science,Author_50,10,2008
U0672,Data Science with Python,Education,Author_46,9,1987
U0538,Romantic Tales,Romance,Author_2,14,1999
U0323,Modern Art,Art,Author_46,15,1990
U0746,Artificial Intelligence 101,Education,Author_49,15,2021
U0645,Love Stories,Romance,Author_3,5,2025
U0901,Climate Change Facts,Science,Author_35,19,2004
U0115,Data Science with Python,Education,Author_20,2,2019
U0997,Business Strategy,Business,Author_18,9,2002
U0932,Love Stories,Romance,Author_45,6,2017
U0234,DATA SCIENCE 1,Education,Author_22,2,1996
U0813,Climate Change Facts,Science,Author_7,5,2014
U0482,Advanced Statistics,Education,Author_48,17,1988
U0314,Space Exploration,Science,Author_20,9,1997
U0066,Climate Change Facts,Science,Author_35,4,2025
U0825,History of India,History,Author_13,12,1991
U0581,Ethics in AI,Technology,Author_28,3,2008
U0101,Artificial Intelligence 101,Education,Author_50,9,2002
U0914,Machine Learning Guide,Education,,14,2008
U0749,World War II,History,Author_14,18,2019
U0979,Python Basics,Education,Author_40,7,1996
U0076,Modern Art,Art,Author_26,18,2012
U0341,Cooking Made Easy,Cooking,Author_22,3,2014
U0920,Blockchain Revolution,Technology,Author_8,9,2003
U0574,Artificial Intelligence 101,Education,Author_10,5,1990
U0554,Web Development Mastery,Technology,Author_40,13,2020
U0094,Love Stories,Romance,Author_9,12,1987
U0469,Artificial Intelligence 101,Education,Author_23,7,1993
U0222,History of India,History,,19,1980
U0018,,Technology,Author_50,4,1999
U0406,Big Data Analytics,Education,,2,1989
U0133,Startup Growth,Business,Author_29,17,1983
U0966,Web Development Mastery,Technology,Author_43,12,2008
U0205,History of India,History,Author_21,15,2007
U0020,Quantum Computing,Science,Author_34,6,2021
U0057,Machine Learning Guide,Education,Author_38,5,2019
U0360,Space Exploration,Science,Author_17,8,2009
U0099,Data Science 1,Education,Author_41,6,1981
U0662,Data Science with Python,Education,Author_18,9,2001
U0619,Blockchain Revolution,Technology,Author_41,4,2006
U0704,Romantic Tales,Romance,Author_10,11,1981
U0826,Data Science with Python,Education,Author_39,1,1998
U0024,Big Data Analytics,Education,Author_26,20,2011
U0155,Data Science 1,Education,Author_32,18,1982
U0589,Climate Change Facts,science,Author_41,7,2008
U0708,Love Stories,Romance,Author_3,6,2015
U0543,Python Basics,Education,Author_10,19,2012
U0886,Cooking Made Easy,Cooking,Author_47,1,2021
U0158,Creative Writing,Art,Author_42,4,1981
U0748,,History,Author_14,15,2008
U0759,World War II,History,,9,2020
U0691,Creative Writing,art,Author_18,2,2007
U0383,Cooking Made Easy,Cooking,Author_42,12,2014
U0973,Ethics in AI,Technology,Author_25,20,1980
U0891,Modern Art,Art,Author_11,8,2002
U0703,History of India,History,Author_24,3,2010
U0682,Python Basics,Education,Author_8,13,1984
U0224,Quantum Computing,Science,Author_30,9,2003
U0868,Quantum Computing,Science,Author_48,13,1984
U0299,Climate Change Facts,Science,Author_27,19,1987
U0952,Big Data Analytics,Education,Author_21,6,1985
U0250,Meditation for Beginners,Self-Help,Author_46,9,1993
U0684,MACHINE LEARNING GUIDE,Education,Author_24,6,2014
U0842,Deep Learning Fundamentals,Education,Author_34,10,2013
U0857,Modern Art,Art,Author_49,5,1990
U0858,Python Basics,Education,Author_36,17,1982
U0445,History of India,History,Author_13,4,1985
U0933,Data Science with Python,Education,Author_36,12,2017
U0010,Advanced Statistics,Education,Author_23,2,2011
U0692,,History,,20,1985
U0902,Python Basics,Education,Author_9,13,2000
U0640,Quantum Computing,Science,Author_16,12,2017
U0534,Python Basics,Education,Author_15,11,1985
U0883,Web Development Mastery,Technology,Author_11,5,2009
U0944,Business Strategy,Business,Author_38,4,2012
U0311,World War II,History,Author_38,12,2002
U0714,Big Data Analytics,Education,Author_16,2,1999
U0899,Creative Writing,Art,Author_9,10,1992
U0078,Quantum Computing,Science,,11,2017
U0973,Ethics in AI,Technology,Author_23,16,2012
U0041,Love Stories,Romance,Author_50,11,1997
U0749,Ethics in AI,Technology,Author_45,17,1998
U0465,Big Data Analytics,Education,Author_37,3,2015
U0150,Data Science 1,Education,Author_18,5,1995
U0159,Advanced Statistics,Education,Author_33,19,1980
U0398,Ethics in AI,Technology,Author_48,18,1983
U0533,History of India,History,Author_43,1,1989
U0488,Deep Learning Fundamentals,Education,Author_40,1,2008
U0628,Data Science with Python,Education,Author_42,7,2022
U0821,Ethics in AI,Technology,Author_11,7,2002
U0724,History of India,History,Author_5,11,2006
U0112,Big Data Analytics,Education,Author_14,19,2003
U0326,Data Science with Python,Education,Author_19,17,2008
U0102,Machine Learning Guide,Education,Author_6,10,2011
U0278,Python Basics,Education,Author_30,10,2005
U0616,Machine Learning Guide,Education,Author_43,13,1992
U0863,Startup Growth,Business,Author_26,17,1980
U0193,Data Science with Python,Education,,1,1996
U0109,Ethics in AI,Technology,Author_11,13,1984
U0562,Cooking Made Easy,Cooking,Author_50,1,1999
U0391,Artificial Intelligence 101,Education,Author_20,15,2011
U0788,Web Development Mastery,Technology,Author_5,13,2018
U0955,Creative Writing,Art,Author_6,2,2000
U0173,Big Data Analytics,Education,Author_34,17,2004
U0172,Creative Writing,Art,Author_26,3,1981
U0969,World War II,History,Author_26,15,2004
U0891,Modern Art,Art,Author_2,15,1985
U0124,Love Stories,Romance,Author_33,16,1999
U0810,Deep Learning Fundamentals,Education,Author_25,15,1999
U0733,Meditation for Beginners,Self-Help,Author_32,15,1990
U0943,WORLD WAR II,History,Author_41,1,2018
U0249,Deep Learning Fundamentals,Education,Author_25,11,1987
U0774,World War II,History,Author_26,10,1984
U0543,Artificial Intelligence 101,Education,Author_19,14,2019
U0392,Startup Growth,Business,Author_19,9,2009
U0543,World War II,History,Author_9,2,2001
U0855,Quantum Computing,Science,Author_36,4,1998
U0734,Web Development Mastery,Technology,Author_40,11,2006
U0417,WEB DEVELOPMENT MASTERY,Technology,Author_35,18,1990
U0100,History of India,History,Author_5,7,1988
U0200,,Technology,Author_24,15,1991
U0985,Love Stories,Romance,Author_1,4,1983
U0781,Climate Change Facts,Science,Author_28,3,2017
U0057,Creative Writing,Art,Author_18,12,1987
U0072,Meditation for Beginners,Self-Help,Author_9,20,2021
U0161,Artificial Intelligence 101,Education,Author_17,20,1980
U0906,CLIMATE CHANGE FACTS,Science,Author_10,1,1995
U0980,Startup Growth,Business,Author_16,14,2004
U0767,Deep Learning Fundamentals,Education,Author_47,5,2019
U0472,Ethics in AI,Technology,Author_50,17,1992
U0570,History of India,History,Author_13,17,2012
U0930,Romantic Tales,Romance,Author_23,5,2001
U0913,Data Science 1,Education,Author_5,10,2015
U0107,Deep Learning Fundamentals,Education,Author_26,8,2016
U0498,Meditation for Beginners,Self-Help,Author_28,15,1994
U0181,Space Exploration,Science,Author_34,7,2001
U0351,Machine Learning Guide,Education,Author_20,13,1983
U0044,Ethics in AI,Technology,Author_12,3,2021
U0855,Advanced Statistics,Education,Author_20,14,2022
U0617,Startup Growth,Business,Author_43,5,1991
U0669,Business Strategy,Business,Author_32,3,2023
U0097,DATA SCIENCE WITH PYTHON,Education,Author_13,12,2022
U0787,Ethics in AI,Technology,Author_12,12,2001
U0458,Machine Learning Guide,Education,Author_50,9,2013
U0485,COOKING MADE EASY,Cooking,Author_2,7,2017
U0581,Web Development Mastery,Technology,Author_29,18,1981
U0191,Artificial Intelligence 101,Education,Author_15,1,1994
U0917,Meditation for Beginners,Self-Help,Author_35,19,1982
U0358,Data Science with Python,Education,Author_46,16,2000
U0281,Deep Learning Fundamentals,Education,Author_15,15,1997
U0512,Romantic Tales,Romance,Author_30,7,2023
U0537,,,Author_20,3,2000
U0656,Startup Growth,Business,Author_37,10,2002
U0972,Big Data Analytics,Education,Author_39,9,1983
U0287,,cooking,Author_43,19,2016
U0432,World War II,History,Author_48,17,1997
U0508,Ethics in AI,Technology,Author_28,2,2009
U0329,Big Data Analytics,Education,,14,1983
U0069,Data Science with Python,Education,Author_16,13,1991
U0143,,Self-Help,Author_50,20,1997
U0813,Artificial Intelligence 101,Education,Author_36,8,2001
U0201,Ethics in AI,Technology,,6,2011
U0495,Startup Growth,Business,Author_9,17,1996
U0765,Business Strategy,Business,Author_11,5,1988
U0849,ADVANCED STATISTICS,Education,Author_8,10,1980
U0485,Creative Writing,Art,Author_14,6,2001
U0941,Machine Learning Guide,Education,Author_32,14,1981
U0143,Cooking Made Easy,Cooking,Author_37,19,1986
U0424,World War II,History,Author_48,13,2014
U0054,Meditation for Beginners,Self-Help,Author_14,2,2016
U0742,Deep Learning Fundamentals,Education,Author_46,2,1996
U0308,Artificial Intelligence 101,Education,Author_1,19,1984
U0573,Data Science 1,Education,Author_25,19,2003
U0742,Romantic Tales,Romance,Author_44,3,2020
U0687,Love Stories,Romance,Author_16,10,1983
U0371,Data Science 1,Education,Author_36,16,2003
U0339,Data Science with Python,Education,Author_21,19,1980
U0300,Data Science 1,Education,Author_49,19,2002
U0798,Space Exploration,Science,Author_4,11,2023
U0672,Blockchain Revolution,Technology,Author_24,6,2012
U0222,Big Data Analytics,,Author_24,5,2013
